,SKU,PRODUCT_NAME,PRICE,PRODUCT_CATEGORY,PACK_SIZE,REVIEW_COUNT,REVIEW_DATE,REVIEW_TIME,PRICE_RATING,QUALITY_RATING,VALUE_RATING,REVIEW_CONTENT,URL,DATE_OF_CREATION,LAST_UPDATED_DATE,STATES
10,8904417301083,Green Tea Day Cream With Green Tea & Collagen For Open Pores - 50 g,699.00,skin,50g,54.0,2022-08-17,04:55:02,5.0,0.0,0.0,"Thank you Mamaearth for making my skin so good in quality. I love all your products!
",https://mamaearth.in/product/green-tea-day-cream-with-green-tea-collagen-for-open-pores-50-g,2022-08-09,2022-09-05,Haryana
11,8904417301083,Green Tea Day Cream With Green Tea & Collagen For Open Pores - 50 g,699.00,skin,50g,54.0,2022-08-17,04:52:49,4.0,0.0,0.0,"My bestie offered me this cream and I am very happy with the quality. Good product to use.
",https://mamaearth.in/product/green-tea-day-cream-with-green-tea-collagen-for-open-pores-50-g,2022-08-09,2022-09-05,Uttar Pradesh
12,8904417301083,Green Tea Day Cream With Green Tea & Collagen For Open Pores - 50 g,699.00,skin,50g,54.0,2022-08-17,04:49:48,5.0,0.0,0.0,"My god… I am very impressed with this product guys. Good quality and best results. It never lets the skin dry.
",https://mamaearth.in/product/green-tea-day-cream-with-green-tea-collagen-for-open-pores-50-g,2022-08-09,2022-09-05,Karnataka
13,8904417301083,Green Tea Day Cream With Green Tea & Collagen For Open Pores - 50 g,699.00,skin,50g,54.0,2022-08-17,04:48:25,5.0,0.0,0.0,"Superb product! It is safe certified and it also gives 24-hour intense hydration. Best quality at the best price.
",https://mamaearth.in/product/green-tea-day-cream-with-green-tea-collagen-for-open-pores-50-g,2022-08-09,2022-09-05,Punjab
14,8904417301083,Green Tea Day Cream With Green Tea & Collagen For Open Pores - 50 g,699.00,skin,50g,54.0,2022-08-17,04:40:11,4.0,0.0,0.0,"I am already in my 30s and wanted to try something which can help me restore my skin's quality, and I finally found it! Thanks Mamaearth ",https://mamaearth.in/product/green-tea-day-cream-with-green-tea-collagen-for-open-pores-50-g,2022-08-09,2022-09-05,Gujarat
15,8904417302233,Henna Paste 200 g (Pack of 2),498.00,hair,200g,37.0,2022-08-23,12:01:37,4.0,0.0,0.0,This Mamaearth mehndi paste price is so affordable and the quality is at it's best...just can't stress enough...How much it just eased up my life. I used to ignore applying any color or mehndi to my hair bcz of laziness...but this just solved it!....Mamaearth never misses a chance to amaze us!	,https://mamaearth.in/product/henna-paste-200-g-pack-of-2,2022-08-03,2022-09-16,Punjab
16,8904417302226,Ubtan Face Wash 150 ml (Pack of 2),750.00,skin,150ml,32.0,2022-09-14,04:57:24,5.0,0.0,0.0,Very good quality products ,https://mamaearth.in/product/ubtan-face-wash-150-ml-pack-of-2,2022-08-03,2022-09-12,Madhya Pradesh
17,8904417301069,Eggplex Conditioner with Egg Protein & Collagen for Strength & Shine - 250 ml,349.00,hair,250ml,58.0,2022-08-23,10:56:09,4.0,0.0,0.0,I have only just started using Mamaearth Eggplex conditioner and shampoo. It is very nice. Has a nice fragrance and avoids hair damage too. This conditioner is helping me see the beauty of my hair quality and I'm so in love with it,https://mamaearth.in/product/eggplex-conditioner-with-egg-protein-collagen-for-strength-shine-250-ml,2022-06-29,2022-09-09,Maharashtra
18,8904417301069,Eggplex Conditioner with Egg Protein & Collagen for Strength & Shine - 250 ml,349.00,hair,250ml,58.0,2022-08-23,10:55:09,5.0,0.0,0.0,"I have been using this conditioner for more than one month now….and I can’t go back to any other brand. It’s thick, creamy and everything you need in an amazing conditioner. Go for it for quality results!!
",https://mamaearth.in/product/eggplex-conditioner-with-egg-protein-collagen-for-strength-shine-250-ml,2022-06-29,2022-09-09,Maharashtra
19,8904417301069,Eggplex Conditioner with Egg Protein & Collagen for Strength & Shine - 250 ml,349.00,hair,250ml,58.0,2022-08-23,10:51:16,5.0,0.0,0.0,"My sister had rough and dry hair so I ordered this for her and she is loving it. She applies it thrice a week and it has changed her hair quality. It is now smooth and shiny. It is a good product and a must buy.
",https://mamaearth.in/product/eggplex-conditioner-with-egg-protein-collagen-for-strength-shine-250-ml,2022-06-29,2022-09-09,Karnataka
20,8904417301069,Eggplex Conditioner with Egg Protein & Collagen for Strength & Shine - 250 ml,349.00,hair,250ml,58.0,2022-08-23,10:49:41,4.0,0.0,0.0,"Truely….This Eggplex conditioner is simply amazing.. I have never felt my hair so soft and manageable. It has improved my hair quality. I will absolutely recommend it.
",https://mamaearth.in/product/eggplex-conditioner-with-egg-protein-collagen-for-strength-shine-250-ml,2022-06-29,2022-09-09,Haryana
21,8904417301069,Eggplex Conditioner with Egg Protein & Collagen for Strength & Shine - 250 ml,349.00,hair,250ml,58.0,2022-08-23,10:49:04,5.0,0.0,0.0,I have used many products on my hair... but this Eggplex conditioner is the best for my hair. It has totally controlled my damaged hair... It is of very good quality and comes at a very pocket friendly price.. I love it very much,https://mamaearth.in/product/eggplex-conditioner-with-egg-protein-collagen-for-strength-shine-250-ml,2022-06-29,2022-09-09,Rajasthan
22,8904417301069,Eggplex Conditioner with Egg Protein & Collagen for Strength & Shine - 250 ml,349.00,hair,250ml,58.0,2022-08-23,10:48:13,5.0,0.0,0.0,Thank you Mamaearth for this amazing product.I love this conditioner a lot. It is so good that I don't have to stress about my hair quality at all. I will definitely recommend this to everyone ☺️,https://mamaearth.in/product/eggplex-conditioner-with-egg-protein-collagen-for-strength-shine-250-ml,2022-06-29,2022-09-09,Uttar Pradesh
23,8904417301069,Eggplex Conditioner with Egg Protein & Collagen for Strength & Shine - 250 ml,349.00,hair,250ml,58.0,2022-08-23,10:44:06,4.0,0.0,0.0,"I personally recommend this Conditioner to all my friends and known ones coz I have experienced the quality outcome of it. It has the natural egg protein and collagen content. 100 percent natural and safe conditioner choice.
",https://mamaearth.in/product/eggplex-conditioner-with-egg-protein-collagen-for-strength-shine-250-ml,2022-06-29,2022-09-09,Madhya Pradesh
24,8904417301069,Eggplex Conditioner with Egg Protein & Collagen for Strength & Shine - 250 ml,349.00,hair,250ml,58.0,2022-08-23,10:41:46,5.0,0.0,0.0,"My mom in law got this conditioner for herself…I also tried it once and it was so so so amazing. What superb quality..loved the texture and the smell. I am gonna definitely buy another bottle for myself.
",https://mamaearth.in/product/eggplex-conditioner-with-egg-protein-collagen-for-strength-shine-250-ml,2022-06-29,2022-09-09,Uttar Pradesh
25,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-08-17,15:09:45,5.0,0.0,0.0,"I read a lot of reviews about this product and it was quite fascinating so I ordered one. After using it for 2 weeks I can feel the difference in my hair quality. I completely agree with the reviews. This is a fantastic product. My hair feels smoother and thicker after only a couple of days. Much recommended!!
",https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,West Bengal
26,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-08-17,15:05:44,5.0,0.0,0.0,Eggplex Shampoo by Mamaearth is a decent shampoo. It works as promised. It makes the hair smooth. The quality is really good and comes at a fair price. Highly recommend ,https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Jharkhand
27,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-08-17,15:03:34,5.0,0.0,0.0,"This shampoo is worth the money!
I have never thought that my hair would become this soft and silky. I just love it! I am happy that I purchased it. Mamaearth's each and every products are of really good quality.",https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Maharashtra
28,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-08-17,15:01:18,5.0,0.0,0.0,"I ordered this shampoo last week and can see how fantastically it has improved my hair quality. It nourishes my hair deeply making the hair locks more manageable and stronger. It is definitely a must buy!
",https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Arunachal Pradesh
29,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-08-17,15:00:25,5.0,0.0,0.0,My sister had very thin hair and the volume was very less but ever since she is using this shampoo the quality has improved. Her hair has become thicker and stronger. The volume also looks pretty good now.,https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Uttar Pradesh
30,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-08-17,14:58:17,5.0,0.0,0.0,2 months back I got my hair highlight done at a parlour and post that I was facing hair fall. My hair quality became rough..so I tried this product and my hair has become better. No more dry and rough hair…it is now shiny and smooth.,https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Andhra Pradesh
31,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-08-17,14:57:50,5.0,0.0,0.0,"After trying a lot of brands, I found that all of them have chemicals in them. But this Shampoo is great. It’s been a week and I have used it twice but can feel the difference in my hair quality.
The egg protein content in it nourishes the hair & scalp, aids hair growth, resulting in healthier & stronger hair.",https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Uttar Pradesh
32,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-08-17,14:51:00,5.0,0.0,0.0,"I had dry and rough hair but after using this shampoo my hair quality has improved a lot.
It contains egg protein and collagen in it. It has made my hair stronger and smoother. I have recommended this to my friends and families too.
",https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Karnataka
33,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-07-27,12:51:16,5.0,5.0,5.0,I read a lot of reviews about this product and it was quite fascinating so I ordered one. After using it for 2 weeks I can feel the difference in my hair quality. I completely agree with the reviews. This is a fantastic product. My hair feels smoother and thicker after only a couple of days. Much recommended!!,https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Rajasthan
34,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-07-27,12:46:07,5.0,5.0,5.0,Eggplex Shampoo by Mamaearth is a decent shampoo. It works as promised. It makes the hair smooth. The quality is really good and comes at a fair price. Highly recommend ,https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Goa
35,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-07-27,12:43:59,5.0,5.0,5.0,"This shampoo is worth the money!
I have never thought that my hair would become this soft and silky. I just love it! I am happy that I purchased it. Mamaearth's each and every products are of really good quality.",https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Uttar Pradesh
36,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-07-27,12:42:13,5.0,5.0,5.0,I ordered this shampoo last week and can see how fantastically it has improved my hair quality. It nourishes my hair deeply making the hair locks more manageable and stronger. It is definitely a must buy!,https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Karnataka
37,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-07-27,12:39:49,4.0,4.0,4.0,My sister had very thin hair and the volume was very less but ever since she is using this shampoo the quality has improved. Her hair has become thicker and stronger. The volume also looks pretty good now.,https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Chandigarh
38,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-07-27,12:39:24,5.0,5.0,5.0,2 months back I got my hair highlight done at a parlour and post that I was facing hair fall. My hair quality became rough..so I tried this product and my hair has become better. No more dry and rough hair…it is now shiny and smooth.,https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Maharashtra
39,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-07-27,12:39:11,4.0,4.0,4.0,"After trying a lot of brands, I found that all of them have chemicals in them. But this Shampoo is great. It’s been a week and I have used it twice but can feel the difference in my hair quality.
The egg protein content in it nourishes the hair & scalp, aids hair growth, resulting in healthier & stronger hair.",https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Madhya Pradesh
40,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-07-27,12:38:05,4.0,4.0,4.0,My cousin suggested me to use this Shampoo coz I had rough quality hair. After using this shampoo my hair quality has become better now…..thanks to the amazing egg protein content in it. This shampoo is really good!!,https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,National Capital Territory of Delhi
41,8904417301052,Eggplex Shampoo with Egg Protein & Collagen for Strength and Shine - 250 ml,349.00,hair,250ml,123.0,2022-07-27,12:37:36,4.0,4.0,4.0,"I had dry and rough hair but after using this shampoo my hair quality has improved a lot.
It contains egg protein and collagen in it. It has made my hair stronger and smoother. I have recommended this to my friends and families too.",https://mamaearth.in/product/eggplex-shampoo-with-egg-protein-collagen-for-strength-and-shine-250-ml,2022-06-28,2022-09-12,Karnataka
42,8904417300116,Skin Illuminate Sunscreen Gel SPF 50 with Vitamin C & Turmeric for UVA & B Protection - 50 g,449.00,skin,50g,59.0,2022-08-22,12:14:52,4.0,0.0,0.0,Amazing quality and great results. This sunscreen is very effective and prevents tanning. It has aloe vera goodness which is really good for all skin types. Good product!,https://mamaearth.in/product/skin-illuminate-sunscreen-gel-spf-50-with-vitamin-c-turmeric-for-uva-b-protection-50-g,2022-05-19,2022-09-09,Gujarat
43,8904417300116,Skin Illuminate Sunscreen Gel SPF 50 with Vitamin C & Turmeric for UVA & B Protection - 50 g,449.00,skin,50g,59.0,2022-08-22,12:05:20,4.0,0.0,0.0,"Trust me guys…applying this Skin Illuminating Sunscreen Gell at least once a day has improved my skin quality a lot. It has reduced my tanning and also protects my skin from any kind of sun damage. Totally worth it!
",https://mamaearth.in/product/skin-illuminate-sunscreen-gel-spf-50-with-vitamin-c-turmeric-for-uva-b-protection-50-g,2022-05-19,2022-09-09,Himachal Pradesh
44,8906087779889,Vitamin C Foaming Face Wash Combo Pack with Refill - 150ml + 150ml,599.00,skin,150ml,86.0,2022-07-05,10:32:22,5.0,0.0,0.0,This natural vitamin C face wash gives nourishment and keeps my skin fresh. The Product is Awesome.. Easy to use.. Quantity and Quality is Good..I am loving it actually!,https://mamaearth.in/product/vitamin-c-foaming-face-wash-combo-pack-with-refill-150ml-150ml,2022-05-16,2022-09-14,Uttar Pradesh
45,8906087779889,Vitamin C Foaming Face Wash Combo Pack with Refill - 150ml + 150ml,599.00,skin,150ml,86.0,2022-07-05,10:31:29,4.0,0.0,0.0,"This face wash makes my skin glow. The quality is too good, specially the cleaning brush… no need to touch ur face with your hand at all. This built-in brush goes deep into the skin and clears out the excess oil. Strongly recommend for oily skin!",https://mamaearth.in/product/vitamin-c-foaming-face-wash-combo-pack-with-refill-150ml-150ml,2022-05-16,2022-09-14,Andhra Pradesh
46,8906087779889,Vitamin C Foaming Face Wash Combo Pack with Refill - 150ml + 150ml,599.00,skin,150ml,86.0,2022-07-05,10:01:31,4.0,0.0,0.0,I got this as a gift but it is very good for my skin. Haven’t faced any side effects. I am glad I gotta use this natural foaming face wash. Very good quality at a reasonable price. Much recommended.,https://mamaearth.in/product/vitamin-c-foaming-face-wash-combo-pack-with-refill-150ml-150ml,2022-05-16,2022-09-14,Rajasthan
47,8906087779889,Vitamin C Foaming Face Wash Combo Pack with Refill - 150ml + 150ml,599.00,skin,150ml,86.0,2022-07-05,10:01:09,5.0,0.0,0.0,It is an awesome product .It really works superb .It is the best face wash I have ever purchased. It brightens the skin in just a few weeks…. I had seen the results. The Quality of the Product is also very good. ,https://mamaearth.in/product/vitamin-c-foaming-face-wash-combo-pack-with-refill-150ml-150ml,2022-05-16,2022-09-14,Haryana
48,8906087779278,Sunscreen Body Lotion SPF 30 - 300 ml | Aloe Vera,399.00,body,300ml,58.0,2022-07-05,06:59:01,4.0,0.0,0.0,"Normally my skin is a bit sweaty. Whenever I apply any cream or lotion, it becomes a bit sweaty but this lotion by Mama earth is uniquely made with non sticky formula…Exactly what I was looking for. It suited my skin quality. ",https://mamaearth.in/product/sunscreen-body-lotion-spf-30-300-ml-aloe-vera,2022-05-12,2022-09-04,Uttarakhand
49,8906087779278,Sunscreen Body Lotion SPF 30 - 300 ml | Aloe Vera,399.00,body,300ml,58.0,2022-07-05,06:54:07,5.0,0.0,0.0,The product quality is too good and the packaging is excellent. It fully protects the body from tan. The smell is also very nice,https://mamaearth.in/product/sunscreen-body-lotion-spf-30-300-ml-aloe-vera,2022-05-12,2022-09-04,Maharashtra
50,8906087779278,Sunscreen Body Lotion SPF 30 - 300 ml | Aloe Vera,399.00,body,300ml,58.0,2022-07-05,06:50:46,5.0,0.0,0.0,"I have had superb experience with this sunscreen SPF 30 
It's been a month since I am using it and it's quality is amazing!!! It suits my skin type and the overall effect is very good..I loved this product ☺️",https://mamaearth.in/product/sunscreen-body-lotion-spf-30-300-ml-aloe-vera,2022-05-12,2022-09-04,Himachal Pradesh
51,8906087779278,Sunscreen Body Lotion SPF 30 - 300 ml | Aloe Vera,399.00,body,300ml,58.0,2022-07-05,06:49:04,5.0,0.0,0.0,"Awsm lotion with awsm formula!!
I bought this product to protect my skin from sun damage and tan…The quality is super, enriched with Aloevera…I love this product and all Mama earth products♥️♥️…",https://mamaearth.in/product/sunscreen-body-lotion-spf-30-300-ml-aloe-vera,2022-05-12,2022-09-04,Andhra Pradesh
52,8906087778790,Mamaearth ME Deo for a Scent That’s Unique to You  - 120 ml,299.00,skin,120ml,92.0,2022-07-27,07:22:11,5.0,0.0,0.0,"Best product ever….good quality and packaging by Mamaearth. All natural and toxin free.
",https://mamaearth.in/product/mamaearth-me-deo-for-a-scent-that-s-unique-to-you-120-ml,2022-05-11,2022-09-14,Madhya Pradesh
53,8906087778790,Mamaearth ME Deo for a Scent That’s Unique to You  - 120 ml,299.00,skin,120ml,92.0,2022-07-27,07:20:24,5.0,0.0,0.0,"My cousin introduced this deo to me.
I have been using it and I like the quality. The smell is also very soothing and it lasts up to 8 hrs which is almost the entire day.
What else could I wish for?? Love it❤️
",https://mamaearth.in/product/mamaearth-me-deo-for-a-scent-that-s-unique-to-you-120-ml,2022-05-11,2022-09-14,Andhra Pradesh
54,8906087778790,Mamaearth ME Deo for a Scent That’s Unique to You  - 120 ml,299.00,skin,120ml,92.0,2022-07-27,07:12:40,5.0,0.0,0.0,"Okay ..so this is an honest review for this deo. Superb quality…amazing fragrance and most importantly fantastic formulation. It is all natural,  ​​one-of-a-kind, and can’t be replicated.. Gonna recommend it to everyone.
",https://mamaearth.in/product/mamaearth-me-deo-for-a-scent-that-s-unique-to-you-120-ml,2022-05-11,2022-09-14,Andhra Pradesh
55,8906087779247,Rice Face Serum With Rice Water & Niacinamide for Glass Skin - 30 ml,599.00,skin,30ml,81.0,2022-07-05,06:37:05,5.0,0.0,0.0,"My sister got this face serum specially for me all the way from Delhi… I am liking it a lot!!
It has improved my skin's efficiency and has eliminated the pimple spots and other scars too. It is the best product I have used for my face",https://mamaearth.in/product/rice-face-serum-with-rice-water-niacinamide-for-glass-skin-30-ml,2022-05-11,2022-09-04,Haryana
56,8906087779247,Rice Face Serum With Rice Water & Niacinamide for Glass Skin - 30 ml,599.00,skin,30ml,81.0,2022-07-05,06:30:22,5.0,0.0,0.0,"I used to have dry and dull skin but ever since I am using this face serum, it has improved my skin's quality. No new pimples, reduced marks and clear skin. I will definitely recommend this ",https://mamaearth.in/product/rice-face-serum-with-rice-water-niacinamide-for-glass-skin-30-ml,2022-05-11,2022-09-04,Himachal Pradesh
57,8906087779032,Rice Face Wash With Rice Water & Niacinamide for Glass Skin - 100 ml,259.00,skin,100ml,72.0,2022-09-14,11:58:13,5.0,0.0,0.0,"As I am a kpop stan I love korean skincares there one of the most used secret ingredient is rice to make their skin glass like!!! So when I saw this product I had to buy it and it's totally price worthy the quantity, quality all things are very good",https://mamaearth.in/product/rice-face-wash-with-rice-water-niacinamide-for-glass-skin-100-ml,2022-05-11,2022-09-05,Punjab
58,8906087779032,Rice Face Wash With Rice Water & Niacinamide for Glass Skin - 100 ml,259.00,skin,100ml,72.0,2022-06-21,05:34:50,4.0,5.0,4.0,Can not believe that new launched product can also be so good. When I was buying it I was a bit worried about the quality. But this Rice Water face wash is superb. My fav one right now. Using it from a week now and my skin feels like smoothness. ,https://mamaearth.in/product/rice-face-wash-with-rice-water-niacinamide-for-glass-skin-100-ml,2022-05-11,2022-09-05,Andhra Pradesh
59,8906087779353,Rice Gel Face Moisturizer With Rice Water & Niacinamide for Glass Skin - 100 ml,599.00,skin,100ml,11.0,2022-09-08,08:54:08,5.0,0.0,0.0,This product is very good quality and so easy use in every night and  day ,https://mamaearth.in/product/rice-gel-face-moisturizer-with-rice-water-niacinamide-for-glass-skin-100-ml,2022-05-11,2022-09-04,Madhya Pradesh
60,8906087779322,Rice Day Cream With Rice Water & Niacinamide for Glass Skin - 50 g,599.00,skin,50g,65.0,2022-05-21,13:21:05,5.0,0.0,0.0,Owesome products quality ,https://mamaearth.in/product/rice-day-cream-with-rice-water-niacinamide-for-glass-skin-50-g,2022-05-10,2022-09-04,Chandigarh
61,8906087779056,Hair Oil Booster - 30 ml | Almond,349.00,hair,30ml,56.0,2022-07-05,06:24:46,5.0,0.0,0.0,"Love the my hair quality after using this Almond Hair Oil Booster❤️ 
It looks so shiny and feels so smoother. Much recommended!",https://mamaearth.in/product/hair-oil-booster-30-ml-almond,2022-04-29,2022-09-04,Uttar Pradesh
62,8906087779056,Hair Oil Booster - 30 ml | Almond,349.00,hair,30ml,56.0,2022-07-05,06:21:26,5.0,0.0,0.0,"If you haven’t yet tried it, just go for it…you will love it!
After using this almond benefits oil booster for 2-3 times only you can fill the difference.
Unbelievable results…!! I love my hair quality now❤️",https://mamaearth.in/product/hair-oil-booster-30-ml-almond,2022-04-29,2022-09-04,West Bengal
63,8906087779056,Hair Oil Booster - 30 ml | Almond,349.00,hair,30ml,56.0,2022-07-05,06:20:58,5.0,0.0,0.0,"My mom got this for me from the offline store which is near my place. It is so effective.
Works well for everyone coz my brother also uses it. We trust your products a lot. Keep up the quality ",https://mamaearth.in/product/hair-oil-booster-30-ml-almond,2022-04-29,2022-09-04,Rajasthan
